corename,species,latitude,longitude,d18oc,temp,temp_ann,d18osw
GeoB3355-4,pachyderma,-35.22,-73.12,0.49,,13.891494750976562,-0.14259202778339386
GeoB3357-1,bulloides,-35.28,-73.22,0.0,12.633703708648682,13.891494750976562,-0.14259202778339386
GeoB3357-1,pachyderma,-35.28,-73.22,0.59,12.633703708648682,13.891494750976562,-0.14259202778339386
GeoB3359-1,bulloides,-35.22,-72.81,-0.52,12.633703708648682,13.891494750976562,-0.14259202778339386
GeoB3365-1,bulloides,-32.29,-72.27,-0.54,13.531323909759521,15.125076293945312,-0.04116593673825264
GeoB3365-1,pachyderma,-32.29,-72.27,0.05,13.531323909759521,15.125076293945312,-0.04116593673825264
GeoB3368-4,bulloides,-30.36,-71.96,-0.24,13.814956188201904,15.422270774841309,0.02816939353942871
GeoB3368-4,pachyderma,-30.36,-71.96,0.52,13.814956188201904,15.422270774841309,0.02816939353942871
GeoB3371-1,bulloides,-30.36,-72.02,-0.38,13.814956188201904,15.422270774841309,0.02816939353942871
GeoB3371-1,pachyderma,-30.36,-72.02,0.08,13.814956188201904,15.422270774841309,0.02816939353942871
GeoB3372-4,pachyderma,-29.94,-73.29,0.03,,16.18865394592285,0.06451944261789322
GeoB3373-1,bulloides,-27.5,-71.21,-0.34,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3373-1,pachyderma,-27.5,-71.21,0.51,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3374-1,bulloides,-27.47,-71.17,0.04,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3374-1,pachyderma,-27.47,-71.17,0.65,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3375-2,bulloides,-27.47,-71.25,-0.71,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3375-2,pachyderma,-27.47,-71.25,-0.45,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3376-2,bulloides,-27.47,-71.36,-0.2,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3376-2,pachyderma,-27.47,-71.36,0.1,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3377-1,bulloides,-27.47,-71.53,-0.2,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3377-1,pachyderma,-27.47,-71.53,0.48,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3378-2,bulloides,-27.5,-71.5,-0.5,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3378-2,pachyderma,-27.5,-71.5,0.66,14.62853717803955,16.070642471313477,0.1436951458454132
GeoB3387-3,bulloides,-25.63,-75.53,0.15,16.24229335784912,18.286935806274414,0.22114220261573792
GeoB3388-2,bulloides,-25.22,-75.53,1.2,16.24229335784912,18.286935806274414,0.22114220261573792
GeoB3722-2,bulloides,-25.25,12.0217,0.09,15.755880355834961,17.27670669555664,0.4464278519153595
GeoB3910-2,sacculifer,-4.245,-36.345,-1.5228774928774924,27.24293327331543,27.24293327331543,0.8221939206123352
GeoB4223-2,bulloides,29.0167,-12.4667,-0.015000000000000001,18.13439178466797,19.47287368774414,1.1041303873062134
GeoB4240-2,bulloides,28.8883,-13.225,-0.4425,18.271507263183594,19.90660285949707,1.1157982349395752
GeoB4241-11,bulloides,29.1667,-15.4517,0.56,18.548311233520508,20.27802848815918,1.1382532119750977
HM 49-08,bulloides,63.06,0.79,1.4,6.980014133453369,8.590819358825684,0.36279621720314026
HM 49-08,pachyderma,63.06,0.79,1.32,6.980014133453369,8.590819358825684,0.36279621720314026
HM 49-13,bulloides,65.39,-4.74,1.9,4.053589391708374,6.082881450653076,0.3548789322376251
HM 49-13,pachyderma,65.39,-4.74,1.68,4.053589391708374,6.082881450653076,0.3548789322376251
HM 49-14,bulloides,65.42,-3.23,1.9,4.1458429336547855,6.302291393280029,0.36854442954063416
HM 49-14,pachyderma,65.42,-3.23,1.48,4.1458429336547855,6.302291393280029,0.36854442954063416
HM 49-15,bulloides,66.34,-0.36,1.8,5.170229911804199,7.124666690826416,0.390330970287323
HM 49-15,pachyderma,66.34,-0.36,1.54,5.170229911804199,7.124666690826416,0.390330970287323
HM 49-18,bulloides,66.61,1.55,1.8,6.539315986633301,8.256572723388672,0.3944609761238098
HM 49-18,pachyderma,66.61,1.55,1.48,6.539315986633301,8.256572723388672,0.3944609761238098
HM 49-20,bulloides,66.61,2.66,1.8,6.701238059997559,8.31248950958252,0.3881097733974457
HM 49-20,pachyderma,66.61,2.66,1.42,6.701238059997559,8.31248950958252,0.3881097733974457
HM 49-39,bulloides,63.46,3.04,1.4,7.638058662414551,9.378233909606934,0.24975982308387756
HM 49-39,pachyderma,63.46,3.04,1.11,7.638058662414551,9.378233909606934,0.24975982308387756
HM 49-50,pachyderma,62.47,4.46,1.26,,9.250845909118652,0.1522127389907837
HM16130,bulloides,65.1,-2.42,1.6,4.360916662216186,6.518600940704346,0.3809415102005005
HM16130,pachyderma,65.1,-2.42,1.3,4.360916662216186,6.518600940704346,0.3809415102005005
HM16132,bulloides,64.57,-0.72,1.5,5.5184942245483395,7.608204364776611,0.3925558030605316
HM16132,pachyderma,64.57,-0.72,1.27,5.5184942245483395,7.608204364776611,0.3925558030605316
HM16136,bulloides,64.01,-0.73,1.6,5.5184942245483395,7.608204364776611,0.3925558030605316
HM16136,pachyderma,64.01,-0.73,1.35,5.5184942245483395,7.608204364776611,0.3925558030605316
HM16141,bulloides,63.76,1.39,1.5,7.200095272064209,8.944085121154785,0.3279974162578583
HM16141,pachyderma,63.76,1.39,1.33,7.200095272064209,8.944085121154785,0.3279974162578583
HM16142,bulloides,63.25,2.6,1.3,7.487949275970459,9.200986862182617,0.2890024483203888
HM16142,pachyderma,63.25,2.6,1.28,7.487949275970459,9.200986862182617,0.2890024483203888
HM16144,bulloides,63.08,2.99,1.3,7.487949275970459,9.200986862182617,0.2890024483203888
HM16144,pachyderma,63.08,2.99,1.15,7.487949275970459,9.200986862182617,0.2890024483203888
HM49-43,bulloides,62.78,3.9,1.3,7.197237586975097,9.33477783203125,0.19717685878276825
HM49-43,pachyderma,62.78,3.9,1.05,7.197237586975097,9.33477783203125,0.19717685878276825
HM52-04,bulloides,61.36,-3.21,1.2,7.66036205291748,9.058192253112793,0.4232507348060608
HM52-04,pachyderma,61.36,-3.21,1.28,7.66036205291748,9.058192253112793,0.4232507348060608
HM52-09,bulloides,60.1,-7.14,1.3,8.536572265625,9.598191261291504,0.42580825090408325
HM52-09,pachyderma,60.1,-7.14,1.27,8.536572265625,9.598191261291504,0.42580825090408325
HM52-13,bulloides,59.67,-9.3,1.3,8.821334075927734,10.212031364440918,0.43272829055786133
HM52-13,pachyderma,59.67,-9.3,1.23,8.821334075927734,10.212031364440918,0.43272829055786133
HM52-14,bulloides,60.4,-12.42,1.4,8.410114097595216,9.693787574768066,0.421509712934494
HM52-14,pachyderma,60.4,-12.42,1.35,8.410114097595216,9.693787574768066,0.421509712934494
HM52-15,bulloides,61.63,-16.5,1.6,8.39470796585083,9.766753196716309,0.4029079079627991
HM52-15,pachyderma,61.63,-16.5,1.29,8.39470796585083,9.766753196716309,0.4029079079627991
HM52-20,bulloides,63.05,-13.84,1.6,7.636732769012451,8.644389152526855,0.33591386675834656
HM52-20,pachyderma,63.05,-13.84,1.28,7.636732769012451,8.644389152526855,0.33591386675834656
HM52-24,bulloides,63.35,-13.31,1.5,7.636732769012451,8.644389152526855,0.33591386675834656
HM52-24,pachyderma,63.35,-13.31,1.3,7.636732769012451,8.644389152526855,0.33591386675834656
HM52-28,bulloides,64.0,-12.1,1.7,5.133743000030518,6.025883197784424,0.28556904196739197
HM52-28,pachyderma,64.0,-12.1,1.4,5.133743000030518,6.025883197784424,0.28556904196739197
HM52-34,pachyderma,65.35,-8.29,3.3,,3.9869651794433594,0.29176589846611023
HM52-38,bulloides,65.51,-7.18,2.5,1.9460373640060424,4.283332347869873,0.31119537353515625
HM52-38,pachyderma,65.51,-7.18,3.2,1.9460373640060424,4.283332347869873,0.31119537353515625
HM57-04,pachyderma,68.53,-10.67,3.6,,2.4754891395568848,0.15185195207595825
HM57-08,pachyderma,68.17,-11.54,3.6,,1.9716659784317017,0.12859788537025452
HM57-13,bulloides,67.04,-6.59,2.5,2.9708143711090087,4.825806140899658,0.2838533818721771
HM57-13,pachyderma,67.04,-6.59,2.7,2.9708143711090087,4.825806140899658,0.2838533818721771
HM57-14,bulloides,67.0,-6.21,2.4,2.9708143711090087,4.825806140899658,0.2838533818721771
HM57-14,pachyderma,67.0,-6.21,2.3,2.9708143711090087,4.825806140899658,0.2838533818721771
HM58-02,bulloides,62.89,1.37,1.6,7.5446961402893065,9.151978492736816,0.2946374714374542
HM58-02,pachyderma,62.89,1.37,1.3,7.5446961402893065,9.151978492736816,0.2946374714374542
HM58-03,bulloides,62.89,1.38,1.6,7.5446961402893065,9.151978492736816,0.2946374714374542
HM58-03,pachyderma,62.89,1.38,1.4,7.5446961402893065,9.151978492736816,0.2946374714374542
HM79-6/4,pachyderma,62.97,2.7,1.425,,9.16108512878418,0.2451619952917099
HU73-031-7,ruberwhite,42.9783,-55.2483,-0.615,,12.71560287475586,-0.970013439655304
INMD2-72Bx6,ruberwhite,34.95,-21.67,0.65,,20.25806427001953,1.0770841836929321
INMD42Bx8,ruberwhite,28.57,-46.36,-0.4,,23.957250595092773,1.2038514614105225
INMD48BX.1,ruberwhite,29.31,-43.22,-0.48,,23.392431259155273,1.1890177726745605
INMD52P,ruberwhite,31.53,-37.87,-0.25,,22.580934524536133,1.185692548751831
INMD68BX.6,ruberwhite,34.81,-28.36,-0.27,,20.697235107421875,1.0339324474334717
IOW226920-3,bulloides,-22.45,12.36,0.0566416128873824,15.173144102096558,17.100088119506836,0.46416911482810974
Jm 97-948/2A & MD 95-2011,pachyderma,66.97,7.64,1.287657488,,8.617048263549805,0.24619077146053314
K-119,bulloides,50.42,167.73,2.1666667,2.7397569179534913,5.457217693328857,-0.6470322608947754
KET 80-19,bulloides,40.55,13.35,1.24,14.844354057312012,19.0118350982666,1.3439841270446777
KET 80-19,pachyderma,40.55,13.35,1.2,14.844354057312012,19.0118350982666,1.3439841270446777
KET 80-19,ruberwhite,40.55,13.35,0.7,14.844354057312012,19.0118350982666,1.3439841270446777
KET 82-16,bulloides,41.52,17.98,1.4300000000000002,13.989456176757812,18.10636329650879,1.4140937328338623
KET 82-16,ruberwhite,41.52,17.98,0.6799999999999999,13.989456176757812,18.10636329650879,1.4140937328338623
KET80-04,bulloides,39.67,13.57,1.39,14.791779136657714,19.274702072143555,1.3504923582077026
KET80-04,pachyderma,39.67,13.57,1.3,14.791779136657714,19.274702072143555,1.3504923582077026
KET80-04,ruberwhite,39.67,13.57,0.64,14.791779136657714,19.274702072143555,1.3504923582077026
KET80-11,bulloides,39.16,15.08,1.87,15.081528472900391,19.390411376953125,1.3983945846557617
KET80-11,pachyderma,39.16,15.08,1.4,15.081528472900391,19.390411376953125,1.3983945846557617
KET80-11,ruberwhite,39.16,15.08,0.62,15.081528472900391,19.390411376953125,1.3983945846557617
KET80-40,bulloides,36.79,11.82,0.97,15.29890308380127,19.19013786315918,1.2788442373275757
KET80-40,pachyderma,36.79,11.82,1.7,15.29890308380127,19.19013786315918,1.2788442373275757
KET80-40,ruberwhite,36.79,11.82,-0.05,15.29890308380127,19.19013786315918,1.2788442373275757
KNR 31 GPC-5,ruberwhite,33.69,-57.62,-0.15000000000000002,,22.270917892456055,1.0876065492630005
KR88-02,bulloides,-45.75,82.93,1.96,9.114749908447266,9.142901420593262,-0.18770742416381836
KR88-03,bulloides,-46.07,90.11,1.98,7.44190772374471,8.545194625854492,-0.24077656865119934
KR88-05,bulloides,-52.94,109.92,2.97,2.4574999809265137,3.0151195526123047,-0.32317039370536804
KR88-06,bulloides,-49.02,128.77,2.26,6.699999809265137,8.825762748718262,-0.2619308531284332
KR88-09,bulloides,-50.59,147.15,3.22,8.362489700317383,9.163126945495605,-0.2672727406024933
KR88-10,bulloides,-54.19,144.78,2.73,1.582565704981486,2.753079414367676,-0.33197832107543945
KS76-13,sacculifer,12.58,-63.05,-1.73,27.311357498168945,27.311357498168945,0.6935448050498962
M35006-5,ruberwhite,16.42,-62.455,-2.13,,27.239778518676758,0.7296225428581238
M35020-1,ruberwhite,17.93,-65.67,-2.49,,27.447189331054688,0.6972176432609558
M35025-1,ruberwhite,17.753,-67.008,-1.88,,27.432863235473633,0.697884738445282
M35031-2,ruberwhite,16.71,-78.633,-2.22,,27.8076229095459,0.837067723274231
M35033-1,ruberwhite,16.913,-79.018,-1.87,,27.666345596313477,0.8402566313743591
M35052-5,ruberwhite,16.57,-77.693,-2.32,,27.625762939453125,0.8321929574012756
M35053-3,ruberwhite,16.543,-76.868,-2.04,,27.5820255279541,0.8242834210395813
M35054-1,ruberwhite,16.535,-76.645,-2.24,,27.5820255279541,0.8242834210395813
M5/3a-422.2,ruberwhite,24.39,58.0417,-1.88,,27.61186408996582,0.6741192936897278
MD 77-176,ruberwhite,14.52,93.13,-3.12,,27.848039627075195,-0.07402470707893372
MD 77-191,ruberwhite,7.5,76.72,-2.585,,28.136648178100586,0.39995646476745605
MD 79-254,ruberwhite,-17.88,38.67,-1.98,,26.800933837890625,0.4309566915035248
MD 79-255,ruberwhite,-19.0,37.5,-2.0,,26.7730770111084,0.4347999095916748
MD 79-256,ruberwhite,-19.57,37.03,-2.18,,26.7730770111084,0.4347999095916748
MD 79-257,ruberwhite,-20.4,36.33,-1.9,,26.3988037109375,0.43789756298065186
MD 90-905,bulloides,37.74,-10.17,-0.216,15.955373191833496,17.86865997314453,0.9440039396286011
MD 95-2011,pachyderma,66.97,7.64,1.29,,8.617048263549805,0.24619077146053314
MD 95-2015,bulloides,58.76,-25.96,1.55,8.631889247894287,9.66833782196045,0.3552604019641876
MD 95-2037,bulloides,37.09,-32.03,0.17,17.12117919921875,19.71830940246582,0.9743372201919556
MD 98-2165,ruberwhite,-9.65,118.34,-2.66,,28.030305862426758,0.2636459469795227
MD 98-2192,ruberwhite,26.65,125.82,-2.24,,25.548776626586914,-0.026847263798117638
MD 99-2344,bulloides,41.1,4.84,1.12,13.350949096679688,17.190935134887695,1.2863472700119019
MD 99-2346,bulloides,42.04,4.15,1.32,13.359877586364746,16.771520614624023,1.3177658319473267
MD00-2358PC  ,ruberwhite,-12.28,112.71,-2.0,,28.14483070373535,0.30962520837783813
MD002359G ,ruberwhite,-9.22,114.72,-2.4421623193999995,,27.755022048950195,0.26007184386253357
MD002360,ruberwhite,-20.09,112.66,-1.7105350538,,25.490875244140625,0.4156769812107086
MD012377,ruberwhite,-12.05,121.1,-3.045,,28.570249557495117,0.33095818758010864
MD012378,ruberwhite,-13.07,121.12,-2.995,,28.53633689880371,0.3410831391811371
MD012386,ruberwhite,1.12,129.12,-2.62,,29.350425720214844,0.22239595651626587
MD012391,ruberwhite,8.03,110.0,-3.43,,27.990997314453125,0.1495635062456131
MD012394,sacculifer,13.78,110.25,-2.08,27.415298461914062,27.415298461914062,0.18518424034118652
MD012398,ruberwhite,23.15,124.07,-2.565,,26.21154022216797,0.08494545519351959
MD012404,ruberwhite,26.13,125.13,-2.355,,25.548776626586914,-0.026847263798117638
MD012419,bulloides,38.88,143.32,1.17,10.803818130493164,15.496753692626953,-0.28197285532951355
MD017379,ruberwhite,-12.05,121.75,-2.4,,28.570249557495117,0.33095818758010864
MD122-MC05,ruberwhite,0.81,134.48,-3.04,,29.161598205566406,0.2086130678653717
MD73-004,ruberwhite,-4.97,61.67,-1.54,28.2731990814209,28.2731990814209,0.4408979117870331
MD73-004,sacculifer,-4.97,61.67,-1.41,28.2731990814209,28.2731990814209,0.4408979117870331
MD76 125,ruberwhite,8.35,75.2,-2.63,,28.367630004882812,0.4093306064605713
MD76-123,ruberwhite,6.24,78.4,-2.14,,28.13983726501465,0.3704570233821869
MD76-127,ruberwhite,12.33,73.844,-2.16,,28.580108642578125,0.47588714957237244
MD76-128,ruberwhite,13.08,73.19,-2.18,,28.514503479003906,0.4947308301925659
MD76-135,ruberwhite,14.27,50.31,-1.89,,27.2399959564209,0.5668953061103821
MD76-136,ruberwhite,12.52,46.49,-1.82,,28.009971618652344,0.6553695797920227
MD77-169,ruberwhite,10.21,95.05,-3.28,,28.4325008392334,0.012505440972745419
MD77-171,ruberwhite,11.76,94.15,-3.1,,27.834474563598633,-0.009704727679491043
MD77-191,ruberwhite,7.3,76.43,-2.59,,28.136648178100586,0.39995646476745605
MD77-194,ruberwhite,10.47,75.23,-2.62,,28.471925735473633,0.41934308409690857
MD77-200,ruberwhite,16.33,67.54,-1.35,,27.81505012512207,0.6476311087608337
MD77180,ruberwhite,18.47,89.42,-2.75,,28.25056266784668,-0.26179295778274536
MD79256,ruberwhite,-19.58,37.04,-2.15,,26.7730770111084,0.4347999095916748
MD84-527,bulloides,-43.82,51.32,2.4000000000000004,5.646089394887288,7.7794575691223145,-0.20212259888648987
MD84-627,ruberwhite,32.23,33.75,-0.08,,21.97784996032715,1.657820463180542
MD90-917    ,bulloides,41.28,17.62,1.2,13.989456176757812,18.10636329650879,1.4140937328338623
MD90-917    ,ruberwhite,41.28,17.62,0.66,13.989456176757812,18.10636329650879,1.4140937328338623
MD90-948   ,ruberwhite,2.15,76.36,-0.66,,28.951169967651367,0.38975274562835693
MD90949,ruberwhite,5.06,73.88,-2.49,,28.82297706604004,0.419638454914093
MD90959,ruberwhite,2.09,76.12,-2.46,,28.951169967651367,0.38975274562835693
MD95-2005    ,pachyderma,57.03,-10.06,1.09,,11.121695518493652,0.44448381662368774
MD95-2017    ,pachyderma,53.04,-33.53,1.47,,8.87597370147705,0.21322904527187347
MD95-2019    ,pachyderma,51.09,-43.22,1.19,,9.795364379882812,0.05275784432888031
MD95-2021    ,pachyderma,50.86,-42.74,1.09,,11.48214054107666,0.0728224441409111
MD95-2023    ,pachyderma,50.97,-43.22,1.2,,11.504973411560059,0.039832279086112976
MD95-2038    ,pachyderma,37.75,-27.19,0.54,,19.058605194091797,0.8918478488922119
MD95-2039    ,pachyderma,40.58,-10.35,0.72,,16.571054458618164,0.7719508409500122
MD95-2041    ,pachyderma,37.83,-9.51,1.89,,17.271671295166016,0.9481886625289917
MD952001,ruberwhite,46.8,-8.67,0.35,,14.510506629943848,0.5914362668991089
MD952038,ruberwhite,37.75,-20.19,-0.12,,18.783605575561523,0.9234552383422852
MD97-2134,ruberwhite,-9.91,144.66,-2.51,,27.699872970581055,0.32576578855514526
MD972142,ruberwhite,12.68,119.45,-3.1,,28.429611206054688,0.185385599732399
MD972146,sacculifer,20.12,117.38,-1.95,26.45128631591797,26.45128631591797,0.24639230966567993
MD972148,sacculifer,19.78,117.53,-1.86,26.702417373657227,26.702417373657227,0.23927398025989532
MD972151,sacculifer,8.72,109.87,-2.61,27.990997314453125,27.990997314453125,0.1495635062456131
MD98 2167,ruberwhite,-13.09,121.35,-2.61,,28.53633689880371,0.3410831391811371
MD98-2172,ruberwhite,-8.52,128.15,-2.79,,28.386262893676758,0.2996434271335602
MG-237,ruberwhite,-5.2,11.33,-2.19,,24.97711944580078,0.5218501687049866
NA 87-22,bulloides,55.5,-14.7,1.13,10.148281288146972,11.695122718811035,0.48102322220802307
NIOP 905,bulloides,10.76,51.95,-1.07,26.158205032348633,26.158205032348633,0.5354698896408081
NIOP 905,ruberwhite,10.76,51.95,-1.68,26.158205032348633,26.158205032348633,0.5354698896408081
NIOP 905,sacculifer,10.76,51.95,-1.46,26.158205032348633,26.158205032348633,0.5354698896408081
NO 82-13,bulloides,40.55,-10.44,0.48,14.457040596008301,16.571054458618164,0.7719508409500122
ODP 1014,bulloides,32.83,-119.98,0.12,14.456061935424804,15.80532455444336,-0.43622416257858276
ODP 1017,bulloides,34.53,-120.89,-0.42,13.459506797790528,14.392621040344238,-0.5158795714378357
ODP 769A,ruberwhite,9.32,141.05,-2.57,,28.869308471679688,0.17692288756370544
ODP 806B,ruberwhite,0.32,159.36,-2.3,,29.301958084106445,0.28499311208724976
ODP 893,bulloides,34.29,-120.04,-0.05,13.665336418151856,14.742271423339844,-0.4821045696735382
ODP 980,pachyderma,55.48,-14.7,1.27,,11.695122718811035,0.48102322220802307
OMEX PE 109-5,bulloides,42.63,-10.17,0.6,13.693701553344727,15.729751586914062,0.7020502090454102
Orgon4-KS8,ruberwhite,23.4667,59.1917,-1.87,,27.282785415649414,0.6629296541213989
PAR87A-01,bulloides,54.42,-149.43,1.99,4.138551330566406,6.804209232330322,-0.8052250146865845
PAR87A-02,bulloides,54.29,-149.61,2.57,4.138551330566406,6.804209232330322,-0.8052250146865845
PAR87A-10,bulloides,54.36,-148.47,2.26,4.358195972442627,6.97700309753418,-0.8056355714797974
PC17,ruberwhite,21.36,-158.19,-1.8483886,,25.27996063232422,0.33359259366989136
PC20,ruberwhite,21.34,158.17,-1.8185243,,26.886167526245117,0.32166579365730286
PS1654-1,bulloides,-50.162,5.766000000000001,3.03,2.71958327293396,3.462667465209961,-0.2568574547767639
PS1750-7,bulloides,-42.695,12.183,2.085,10.729603290557861,11.641510009765625,0.039412904530763626
PS1752-5,bulloides,-45.621,9.61,2.268,5.9997498989105225,7.632865905761719,-0.17227871716022491
PS1754-2,bulloides,-46.5378,7.997200000000001,2.488,5.066500027974446,6.101994514465332,-0.1998613327741623
PS1756-6,bulloides,-48.896,6.729,2.8425000000000002,4.04800009727478,4.9096808433532715,-0.2383919507265091
PS1759-1,bulloides,-50.165,5.755,3.2,2.71958327293396,3.462667465209961,-0.2568574547767639
PS1775-5,bulloides,-50.952,-7.503,3.185,1.0576510429382324,2.712796449661255,-0.279879629611969
PS1777-7,bulloides,-48.233,-11.033,2.665,2.866988261540731,4.717170238494873,-0.23870277404785156
PS1778-1,bulloides,-49.012,-12.703,2.5780000000000003,3.6071667671203613,4.741333484649658,-0.2611403465270996
PS1779-3,bulloides,-50.395,-14.077,3.01,2.362666686375936,3.1195526123046875,-0.2734755873680115
PS2075-3,bulloides,-40.808,13.725,2.0580000000000003,14.167111078898111,15.011625289916992,0.23643510043621063
PS2075-3,pachyderma,-40.808,13.725,2.06,14.167111078898111,15.011625289916992,0.23643510043621063
PS2075-3,ruberwhite,-40.808,13.725,0.23099999999999998,14.167111078898111,15.011625289916992,0.23643510043621063
PS2076-1,bulloides,-41.135,13.481,2.008,14.25129222869873,14.001463890075684,0.1560819000005722
PS2076-1,pachyderma,-41.135,13.481,1.6533333333333333,14.25129222869873,14.001463890075684,0.1560819000005722
PS2076-1,ruberwhite,-41.135,13.481,0.4416,14.25129222869873,14.001463890075684,0.1560819000005722
PS2080-1,bulloides,-41.717,13.047000000000002,2.73,14.25129222869873,14.001463890075684,0.1560819000005722
PS2081-1,bulloides,-42.693,12.192,2.54,10.729603290557861,11.641510009765625,0.039412904530763626
PS2082-3,bulloides,-43.218,11.759,2.16,9.953666687011719,9.949265480041504,-0.05281469598412514
PS2083-1,bulloides,-46.37,7.036,2.2939999999999996,5.066500027974446,6.101994514465332,-0.1998613327741623
PS2083-1,pachyderma,-46.37,7.036,1.905,5.066500027974446,6.101994514465332,-0.1998613327741623
PS2084-2,bulloides,-47.025,7.9590000000000005,2.442,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2084-2,pachyderma,-47.025,7.959,2.23,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2085-1,bulloides,-47.749,7.997,2.408,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2086-3,bulloides,-48.319,7.757,2.604,3.74400003751119,4.687081336975098,-0.240571066737175
PS2086-3,pachyderma,-48.319,7.757,2.39,3.74400003751119,4.687081336975098,-0.240571066737175
PS2087-1,bulloides,-49.134,6.706,2.8275,2.5989999771118164,3.5066847801208496,-0.2516005337238312
PS2087-1,pachyderma,-49.134,6.706,2.4699999999999998,2.5989999771118164,3.5066847801208496,-0.2516005337238312
PS2103-2,bulloides,-51.330000000000005,-3.324,2.6,1.1983333230018616,1.8930832147598267,-0.285747230052948
PS2104-1,bulloides,-50.742,-3.212,3.16,1.8809367020924885,2.447619915008545,-0.2761629819869995
PS2104-1,pachyderma,-50.742,-3.212,3.21,1.8809367020924885,2.447619915008545,-0.2761629819869995
PS2105-2,bulloides,-48.694,-2.848,2.7619999999999996,4.909249941507976,5.105830669403076,-0.23978039622306824
PS2106-1,bulloides,-41.854,0.094,2.256,9.884503841400146,10.944100379943848,0.0020435878541320562
PS2106-1,pachyderma,-41.854,0.094,1.69,9.884503841400146,10.944100379943848,0.0020435878541320562
PS2110-1,bulloides,-20.119,8.97,-0.009999999999999998,17.39706516265869,19.446325302124023,0.639690637588501
PS2110-1,pachyderma,-20.119,8.97,-0.04333333333333333,17.39706516265869,19.446325302124023,0.639690637588501
PS2110-1,ruberwhite,-20.119,8.97,-0.7322000000000001,17.39706516265869,19.446325302124023,0.639690637588501
PS2230-1,bulloides,-34.753,17.365,0.18333333333333335,16.33557629585266,17.86958122253418,0.48824211955070496
PS2230-1,pachyderma,-34.753,17.365,0.405,16.33557629585266,17.86958122253418,0.48824211955070496
PS2230-1,ruberwhite,-34.753,17.365,-0.79,16.33557629585266,17.86958122253418,0.48824211955070496
PS2231-1,bulloides,-35.61,16.355,2.0300000000000002,16.303893089294434,18.599050521850586,0.49494898319244385
PS2231-1,pachyderma,-35.61,16.355,0.755,16.303893089294434,18.599050521850586,0.49494898319244385
PS2233-1,bulloides,-37.518,14.112,1.98,16.352874517440796,17.691137313842773,0.44249919056892395
PS2235-1,bulloides,-42.239,5.223,1.72,9.906953493754068,10.694077491760254,-0.06122744083404541
PS2237-1,bulloides,-44.25,1.838,1.8900000000000001,7.269920349121094,8.44927978515625,-0.11447758227586746
PS2238-1,bulloides,-44.895999999999994,1.54,2.02,7.269920349121094,8.44927978515625,-0.11447758227586746
PS2239-1,bulloides,-45.503,1.251,2.3074999999999997,5.807541608810425,6.983616828918457,-0.1491614729166031
PS2240-1,bulloides,-46.767,0.628,1.9933333333333332,4.093999862670898,6.1298112869262695,-0.17968006432056427
PS2241-1,bulloides,-47.402,0.29,2.3225000000000002,3.739800532658895,5.244172096252441,-0.2099866420030594
PS2242-1,bulloides,-49.999,0.059,2.865,3.1810060143470764,4.253139019012451,-0.25251519680023193
PS2250-6,bulloides,-45.769,-57.94100000000001,1.9460000000000002,6.02241313457489,9.730489730834961,-0.16086935997009277
PS2250-6,pachyderma,-45.769,-57.941,0.98,6.02241313457489,9.730489730834961,-0.16086935997009277
PS2336-1,bulloides,-57.152,-53.989,2.24,0.1320833464463552,1.9685676097869873,-0.29746824502944946
PS2339-1,bulloides,-56.031,-56.943,2.245,3.379106601079305,3.9367446899414062,-0.2819935977458954
PS2341-1,bulloides,-55.615,-57.635,2.2866666666666666,3.8074931303660073,5.067296028137207,-0.2662583887577057
PS2342-1,bulloides,-55.258,-57.984,2.395,3.8074931303660073,5.067296028137207,-0.2662583887577057
PS2343-1,bulloides,-55.165,-58.090999999999994,2.146,5.047823905944824,6.23913049697876,-0.272228479385376
PS2343-1,pachyderma,-55.165,-58.091,1.505,5.047823905944824,6.23913049697876,-0.272228479385376
PS2351-1,bulloides,-53.764,-58.887,2.1075,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2352-1,bulloides,-53.736,-58.904,2.0725000000000002,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2353-2,bulloides,-53.606,-58.977,2.09,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2354-1,bulloides,-53.32899999999999,-59.09599999999999,2.146,5.255398511886597,6.487768173217773,-0.26700180768966675
PS2363-1,bulloides,-48.06199999999999,-5.998,2.8433333333333333,2.7709999084472656,4.186207294464111,-0.24110731482505798
PS2367-1,bulloides,-49.129,-6.0040000000000004,2.8699999999999997,2.7725000381469727,3.559000015258789,-0.26316583156585693
